Date;Tweet_ID;Raw Text;Likes;Retweets;is_fire;is_wildland;is_urban;Light Cleaned Text;Advanced Cleaned Text;Hard Cleaned Text
Wed Jul 02 19:34:13 +0000 2025;1,94E+18;;0;0;1;1;0;Πυρκαγιά στην Αχλιά Λασιθίου: Δύσκολη νύχτα για την Πυροσβεστική με ενεργό μέτωπο;πυρκαγια στην αχλια λασιθιου: δυσκολη νυχτα για την πυροσβεστικη με ενεργο μετωπο;πυρκαγια αχλια λασιθιου δυσκολη νυχτα πυροσβεστικος ενεργος μετωπο
Wed Jul 02 19:32:28 +0000 2025;1,94E+18;;1;0;1;0;0;#Χαλκιδική: Υπό έλεγχο η #φωτιά, λέει ο δήμαρχος Σιθωνίας – Εντείνονται οι προσπάθειες κατάσβεσης;#χαλκιδικη: υπο ελεγχο η #φωτια, λεει ο δημαρχος σιθωνιας – εντεινονται οι προσπαθειες κατασβεσης;χαλκιδικη ελεγχος φωτια λεει δημαρχος σιθωνιας εντεινω προσπαθεια κατασβεση
Wed Jul 02 19:32:21 +0000 2025;1,94E+18;;1;0;0;;;Εντάξει. Δεν καίγεται κι η Αθήνα. Πολλά ζητάς;ενταξει. δεν καιγεται κι η αθηνα. πολλα ζητας;ενταξει καιω και αθηνα ζητας
Wed Jul 02 19:31:27 +0000 2025;1,94E+18;;0;0;0;;;Αυτό το Αγία Φωτιά, πάλι τι φάση...;αυτο το αγια φωτια, παλι τι φαση...;αγια φωτια φαση
Wed Jul 02 19:29:07 +0000 2025;1,94E+18;;5;0;0;;;6 με 7 μποφόρ δείχνει αύριο #Ιεράπετρα. Δύσκολες καταστάσεις #φωτιά #πυρκαγιά;6 με 7 μποφορ δειχνει αυριο #ιεραπετρα. δυσκολες καταστασεις #φωτια #πυρκαγια;μποφορ δειχνω ιεραπετρα δυσκολες καταστασεις φωτια πυρκαγια
Wed Jul 02 19:27:25 +0000 2025;1,94E+18;;25;9;0;;;Από τα ομορφότερα μέρη στα ανατολικά της Ιεραπετρας. Αγιά Φωτιά, Αχλιά, Φέρμα. Δεν θα μείνει τίποτα. Μόνο πάσπαρος και πέτρα και θα αναπνέουμε με μπουκάλες οξυγόνου;απο τα ομορφοτερα μερη στα ανατολικα της ιεραπετρας. αγια φωτια, αχλια, φερμα. δεν θα μεινει τιποτα. μονο πασπαρος και πετρα και θα αναπνεουμε με μπουκαλες οξυγονου;ομορφοτερος μερος ανατολικος ιεραπετρας αγια φωτια αχλια φερμα μενω πασπαρος πετρα αναπνεω μπουκαλα οξυγονος
Wed Jul 02 19:27:04 +0000 2025;1,94E+18;;1;0;1;0;0;Μαίνεται η #πυρκαγιά στην #Ιεράπετρα - Μάχη δίνουν οι δυνάμεις της πυροσβεστικής;μαινεται η #πυρκαγια στην #ιεραπετρα - μαχη δινουν οι δυναμεις της πυροσβεστικης;μαινω πυρκαγια ιεραπετρα μαχη δινω δυναμη πυροσβεστικος
Wed Jul 02 19:26:30 +0000 2025;1,94E+18;;1;0;1;0;0;Λασίθι: Μαίνεται η πυρκαγιά στην Ιεράπετρα – Μάχη με τις φλόγες δίνουν οι δυνάμεις της πυροσβεστικής #Ιεράπετρα #Λασίθι #πυρκαγιά;λασιθι: μαινεται η πυρκαγια στην ιεραπετρα – μαχη με τις φλογες δινουν οι δυναμεις της πυροσβεστικης #ιεραπετρα #λασιθι #πυρκαγια;λασιθι μαινω πυρκαγια ιεραπετρα μαχη φλογα δινω δυναμη πυροσβεστικος ιεραπετρα λασιθι πυρκαγια
Wed Jul 02 19:25:56 +0000 2025;1,94E+18;;11;4;0;;;Ν.Α. της Ιεράπετρας #φωτιά οι άνθρωποι φεύγουν από τα σπίτια τους, ο Θεός να μας βοηθήσει! Κάθε καλοκαίρι στο ίδιο έργο θεατές, ντροπή! Ας ελπίσουμε τουλάχιστον να μην πάθει κανένας άνθρωπος τίποτα κακό.;ν.α. της ιεραπετρας #φωτια οι ανθρωποι φευγουν απο τα σπιτια τους, ο θεος να μας βοηθησει! καθε καλοκαιρι στο ιδιο εργο θεατες, ντροπη! ας ελπισουμε τουλαχιστον να μην παθει κανενας ανθρωπος τιποτα κακο.;ν ας ιεραπετρας φωτια ανθρωπος φευγω σπιτι θεος βοηθω καλοκαιρι εργο θεατης ντροπη ελπιζω παθει ανθρωπος κακο
Wed Jul 02 19:25:37 +0000 2025;1,94E+18;;1;0;1;1;0;Ενισχύθηκαν οι πυροσβεστικές δυνάμεις στην πυρκαγιά σε δασική έκταση στα Κύθηρα #πυρκαγιά #Κύθηρα;ενισχυθηκαν οι πυροσβεστικες δυναμεις στην πυρκαγια σε δασικη εκταση στα κυθηρα #πυρκαγια #κυθηρα;ενισχυθηκαν πυροσβεστικος δυναμη πυρκαγια δασικος εκταση κυθηρα πυρκαγια κυθηρα
Wed Jul 02 19:25:20 +0000 2025;1,94E+18;;1;0;1;1;0;Νέα δασική πυρκαγιά στα προάστια της Σμύρνης καπνοί μέχρι τις Κυκλάδες...;νεα δασικη πυρκαγια στα προαστια της σμυρνης καπνοι μεχρι τις κυκλαδες...;νεος δασικος πυρκαγια προαστι σμυρνη καπνοι κυκλαδα
Wed Jul 02 19:25:08 +0000 2025;1,94E+18;;139;104;1;1;1;Εκτός ελέγχου η καταστροφική πυρκαγιά στα #Αχλια #Ιεράπετρας. Καίγονται σπίτια στα Φέρμα. Τιτάνια μάχη για να περιορίσουν το πύρινο μέτωπο, από τις πυροσβεστικές δυνάμεις;εκτος ελεγχου η καταστροφικη πυρκαγια στα #αχλια #ιεραπετρας. καιγονται σπιτια στα φερμα. τιτανια μαχη για να περιορισουν το πυρινο μετωπο, απο τις πυροσβεστικες δυναμεις;ελεγχου καταστροφικος πυρκαγια αχλια ιεραπετρας καιγονται σπιτι φερμα τιτανια μαχη περιοριζω πυρινος μετωπο πυροσβεστικος δυναμη
Wed Jul 02 19:24:06 +0000 2025;1,94E+18;;1;0;0;;;Ναι ρε συ... Μόλις μου έστειλαν φίλοι ότι φεύγουν από το σπίτι τους προς την πόλη γιατί πλησιάζει η φωτιά. Θα έχουν δύσκολη νύχτα. Και φυσάει πάρα πολύ.;ναι ρε συ... μολις μου εστειλαν φιλοι οτι φευγουν απο το σπιτι τους προς την πολη γιατι πλησιαζει η φωτια. θα εχουν δυσκολη νυχτα. και φυσαει παρα πολυ.;ρε συ εστειλαν φιλος φευγω σπιτι πολη πλησιαζω φωτια δυσκολος νυχτα φυσαει
Wed Jul 02 19:22:54 +0000 2025;1,94E+18;;0;0;0;;;Μακάρι για Σάμο αλλά και αυτός και ο Ντίνος και να πάρουμε 5αρι δε γίνεται. Κάποιον θα χάσουμε. Ο Παπαγιάννης ναι οκ αλλά δε δείχνει να καίγεται η ομάδα. Αν καιγόταν θα τον παίρναμε από φέτος.;μακαρι για σαμο αλλα και αυτος και ο ντινος και να παρουμε 5αρι δε γινεται. καποιον θα χασουμε. ο παπαγιαννης ναι οκ αλλα δε δειχνει να καιγεται η ομαδα. αν καιγοταν θα τον παιρναμε απο φετος.;σαμο ντινος παρουμε αρι γινομαι χασουμε παπαγιαννης οκ δειχνω καιω ομαδα καιγοταν παιρναμε φετος
Wed Jul 02 19:22:45 +0000 2025;1,94E+18;;14;6;0;;;Σε πλήρη εξέλιξη βρίσκεται η φωτιά στην Ιεράπετρα Σπύρος Γεωργιάδης: Ευτυχώς ο Μητσοτάκης είναι από την άλλη πλευρά;σε πληρη εξελιξη βρισκεται η φωτια στην ιεραπετρα σπυρος γεωργιαδης: ευτυχως ο μητσοτακης ειναι απο την αλλη πλευρα;πληρης εξελιξη βρισκω φωτια ιεραπετρα σπυρος γεωργιαδης μητσοτακης πλευρα
Wed Jul 02 19:20:13 +0000 2025;1,94E+18;;0;0;1;0;1;Εκτός ελέγχου η πυρκαγιά στην Ιεράπετρα: Εκκενώσεις σπιτιών και ξενοδοχείων (video-pic);εκτος ελεγχου η πυρκαγια στην ιεραπετρα: εκκενωσεις σπιτιων και ξενοδοχειων (video-pic);ελεγχου πυρκαγια ιεραπετρα εκκενωσεις σπιτιων ξενοδοχειο video pic
Wed Jul 02 19:19:07 +0000 2025;1,94E+18;;0;0;0;;;Ναι αλλά δεν έχω εικόνα εσόδων-εξόδων, συμβολαίων εφορίας, πιθανόν ΑΜΚ. Τεσπα ξέρω ότι φαίνεται περίεργο αλλά έτσι είναι. Δεν συνεχίζω γιατί έχω θέμα με την φωτιά στην Χαλκιδική.;ναι αλλα δεν εχω εικονα εσοδων-εξοδων, συμβολαιων εφοριας, πιθανον αμκ. τεσπα ξερω οτι φαινεται περιεργο αλλα ετσι ειναι. δεν συνεχιζω γιατι εχω θεμα με την φωτια στην χαλκιδικη.;εικονα εσοδων εξοδων συμβολαιο εφορια αμκ τεσπα ξερω φαινομαι περιεργος συνεχιζω θεμα φωτια χαλκιδικη
Wed Jul 02 19:18:29 +0000 2025;1,94E+18;;18;3;1;1;0;Ενισχυθήκαν οι δυνάμεις στην πυρκαγιά στα #Aχλιά Λασιθίου Κρήτης και επιχειρούν 155 #πυροσβέστες, με 8 ομάδες πεζοπόρων και 38 οχήματα, ενώ επιχείρησαν 4 Ε/Π. Συνδρομή από μηχανήματα έργου και υδροφόρες ΟΤΑ.Επίσης, μεταβαίνουν ακτοπλοϊκώς από Πειραιά, 17 #πυροσβέστες με μια ομάδα;ενισχυθηκαν οι δυναμεις στην πυρκαγια στα #aχλια λασιθιου κρητης και επιχειρουν 155 #πυροσβεστες, με 8 ομαδες πεζοπορων και 38 οχηματα, ενω επιχειρησαν 4 ε/π. συνδρομη απο μηχανηματα εργου και υδροφορες οτα.επισης, μεταβαινουν ακτοπλοικως απο πειραια, 17 #πυροσβεστες με μια ομαδα;ενισχυθηκαν δυναμη πυρκαγια aχλια λασιθιου κρητη επιχειρω πυροσβεστης ομαδα πεζοπορων οχημα επιχειρω ε π συνδρομη μηχανημα εργο υδροφορος οτα επισης μεταβαινω ακτοπλοικως πειραια πυροσβεστης ομαδα
