Date,Tweet_ID,Username,Raw Text,Likes,Retweets,is_fire,is_forest,is_urban,Light Cleaned Text,Advanced Cleaned Text,Hard Cleaned Text,Fire Probability,Predicted Label,is_wildland_pred,is_urban_pred,Extracted_Locations,Coordinates
2024-08-12 20:01:25+00:00,1823087414182597005,PowerGame Greece,"Διάσπαρτες εστίες στην Αττική, με τη φωτιά να αφήνει πίσω της καμένα σπίτια στην Πεντέλη https://t.co/4ZceBTzuUH",0,0,,,,"Διάσπαρτες εστίες στην Αττική, με τη φωτιά να αφήνει πίσω της καμένα σπίτια στην Πεντέλη","διασπαρτες εστιες στην αττικη, με τη φωτια να αφηνει πισω της καμενα σπιτια στην πεντελη",διασπαρτες εστια αττικος φωτια αφηνω καμενος σπιτι πεντελη,0.966,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'πεντελη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 38.0505896, 'lon': 23.8614591, 'name': 'Πεντέλη', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.49026558458181707, 'ner_label': 'GPE', 'original_name': 'πεντελη'}]"
2024-08-12 20:01:46+00:00,1823087503114719256,Makeleio.gr,Φωτιά – Παλαιστινιακές ομάδες Πολιτικής Προστασίας έτοιμες να συνδράμουν στην Ελλάδα https://t.co/0zpnhlEPsj https://t.co/nSUqU2kUfl,1,0,,,,Φωτιά – Παλαιστινιακές ομάδες Πολιτικής Προστασίας έτοιμες να συνδράμουν στην Ελλάδα,φωτια – παλαιστινιακες ομαδες πολιτικης προστασιας ετοιμες να συνδραμουν στην ελλαδα,φωτια παλαιστινιακος ομαδα πολιτικος προστασια ετοιμος συνδραμουν ελλαδα,0.439,1,0,1,[],[]
2024-08-12 20:01:52+00:00,1823087528955805871,Νικη Καπετανακη,@ThePressProject Μέχρι αύριο η φωτιά θα έχει φτάσει κ στο Σύνταγμα!,0,0,,,,Μέχρι αύριο η φωτιά θα έχει φτάσει κ στο Σύνταγμα!,μεχρι αυριο η φωτια θα εχει φτασει κ στο συνταγμα!,φωτια φτανω κ συνταγμα,0.761,1,0,1,"[{'name': 'συνταγμα', 'ner_label': 'LOC'}]","[{'lat': 37.9754953, 'lon': 23.7356676, 'name': 'Σύνταγμα', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.3733250944850813, 'ner_label': 'LOC', 'original_name': 'συνταγμα'}]"
2024-08-12 20:01:59+00:00,1823087555476099133,Adieksodos.Gr,Φωτιά στην Αττική: Μάχη με τις φλόγες για δεύτερο 24ωρο – Ανυπολόγιστη καταστροφή -  https://t.co/bYqH0THywf https://t.co/4IQ91NpoZM,0,0,,,,Φωτιά στην Αττική: Μάχη με τις φλόγες για δεύτερο 24ωρο – Ανυπολόγιστη καταστροφή -,φωτια στην αττικη: μαχη με τις φλογες για δευτερο 24ωρο – ανυπολογιστη καταστροφη -,φωτια αττικος μαχη φλογα δευτερος ωρο ανυπολογιστη καταστροφη,0.979,1,0,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}]"
2024-08-12 20:02:10+00:00,1823087602355806260,քouքée® X,"Σε εμπρησμό οφείλεται η πυρκαγιά που εκδηλώθηκε λίγο πριν από τις 8 το βράδυ σε δύσβατη περιοχή, πίσω από το γήπεδο ποδοσφαίρου της Τερψιθέας. Δύο νεαροί εθεάθησαν «επί το έργον», κυνηγήθηκαν από κατοίκους, αναγνωρίστηκαν και συνελήφθησαν από το Τμήμα Ασφαλείας Γλυφάδας #φωτια https://t.co/GBzIA3p2Y9",22,16,,,,"Σε εμπρησμό οφείλεται η πυρκαγιά που εκδηλώθηκε λίγο πριν από τις 8 το βράδυ σε δύσβατη περιοχή, πίσω από το γήπεδο ποδοσφαίρου της Τερψιθέας. Δύο νεαροί εθεάθησαν «επί το έργον», κυνηγήθηκαν από κατοίκους, αναγνωρίστηκαν και συνελήφθησαν από το Τμήμα Ασφαλείας Γλυφάδας #φωτια","σε εμπρησμο οφειλεται η πυρκαγια που εκδηλωθηκε λιγο πριν απο τις 8 το βραδυ σε δυσβατη περιοχη, πισω απο το γηπεδο ποδοσφαιρου της τερψιθεας. δυο νεαροι εθεαθησαν «επι το εργον», κυνηγηθηκαν απο κατοικους, αναγνωριστηκαν και συνεληφθησαν απο το τμημα ασφαλειας γλυφαδας #φωτια",εμπρησμος οφειλω πυρκαγια εκδηλωνω βραδυ δυσβατος περιοχη γηπεδο ποδοσφαιρου τερψιθεα δυο νεαρος εθεαθησαν εργον κυνηγηθηκαν κατοικος αναγνωριστηκαν συνεληφθησαν τμημα ασφαλεια γλυφαδα φωτια,0.866,1,0,1,"[{'name': 'τερψιθεας', 'ner_label': 'GPE'}]","[{'lat': 37.9018403, 'lon': 23.7709411, 'name': 'Τερψιθέα', 'osm_class': 'place', 'osm_type': 'neighbourhood', 'importance': 0.08008327382314791, 'ner_label': 'GPE', 'original_name': 'τερψιθεας'}]"
2024-08-12 20:02:13+00:00,1823087613642690959,Ev@ns,12/08/24 - 2η μέρα του πύρινου μετώπου και σύμφωνα με το FIRMS NASA η #φωτιά πλέον απλώνεται σε μια περιοχή περίπου 180 τ. χλμ. Από αύριο το πρωί αυξάνεται πάλι η ένταση του ανέμου. #Βαρνάβας https://t.co/BfdgxFvlHV,3,1,,,,12/08/24 - 2η μέρα του πύρινου μετώπου και σύμφωνα με το FIRMS NASA η #φωτιά πλέον απλώνεται σε μια περιοχή περίπου 180 τ. χλμ. Από αύριο το πρωί αυξάνεται πάλι η ένταση του ανέμου. #Βαρνάβας,12/08/24 - 2η μερα του πυρινου μετωπου και συμφωνα με το firms nasa η #φωτια πλεον απλωνεται σε μια περιοχη περιπου 180 τ. χλμ. απο αυριο το πρωι αυξανεται παλι η ενταση του ανεμου. #βαρναβας,ος μερα πυρινος μετωπο συμφωνα firms nasa φωτια απλωνω περιοχη τ χλμ πρωι αυξανω ενταση ανεμος βαρναβας,0.864,1,1,0,"[{'name': 'βαρναβας', 'ner_label': 'GPE'}]","[{'lat': 37.9656966, 'lon': 23.743307, 'name': 'Πλατεία Βαρνάβα', 'osm_class': 'leisure', 'osm_type': 'park', 'importance': 0.08008327382314791, 'ner_label': 'GPE', 'original_name': 'βαρναβας'}]"
2024-08-12 20:02:38+00:00,1823087720001868264,MSN Greece,"Φωτιά στην Αττική: Νέες ενισχύσεις από Σερβία, Ρουμανία και Τουρκία https://t.co/6gWdY54Mki",0,0,,,,"Φωτιά στην Αττική: Νέες ενισχύσεις από Σερβία, Ρουμανία και Τουρκία","φωτια στην αττικη: νεες ενισχυσεις απο σερβια, ρουμανια και τουρκια",φωτια αττικος νεες ενισχυση σερβια ρουμανια τουρκια,0.974,1,0,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'σερβια', 'ner_label': 'GPE'}, {'name': 'ρουμανια', 'ner_label': 'GPE'}, {'name': 'τουρκια', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 40.1846282, 'lon': 21.9990312, 'name': 'Σέρβια', 'osm_class': 'place', 'osm_type': 'town', 'importance': 0.16005593881132218, 'ner_label': 'GPE', 'original_name': 'σερβια'}, {'lat': 39.2437221, 'lon': 20.996481, 'name': 'Ρουμάνια', 'osm_class': 'place', 'osm_type': 'hamlet', 'importance': 0.13339319371328295, 'ner_label': 'GPE', 'original_name': 'ρουμανια'}]"
2024-08-12 20:02:41+00:00,1823087730856718797,Πυροσβεστικό Σώμα,Έκτακτη νεότερη ενημέρωση για την πυρκαγιά στο Βαρνάβα Αττικής πραγματοποίησε ο Εκπρόσωπος Τύπου του Πυροσβεστικού Σώματος: https://t.co/VT27ezAwem https://t.co/7DV7ZoP9eA,57,20,,,,Έκτακτη νεότερη ενημέρωση για την πυρκαγιά στο Βαρνάβα Αττικής πραγματοποίησε ο Εκπρόσωπος Τύπου του Πυροσβεστικού Σώματος:,εκτακτη νεοτερη ενημερωση για την πυρκαγια στο βαρναβα αττικης πραγματοποιησε ο εκπροσωπος τυπου του πυροσβεστικου σωματος:,εκτακτη νεοτερη ενημερωση πυρκαγια βαρναβας αττικη πραγματοποιω εκπροσωπος τυπος πυροσβεστικου σωμα,0.698,1,0,0,"[{'name': 'βαρναβα αττικης', 'ner_label': 'GPE'}]","[{'lat': 37.9656966, 'lon': 23.743307, 'name': 'Πλατεία Βαρνάβα', 'osm_class': 'leisure', 'osm_type': 'park', 'importance': 0.08008327382314791, 'ner_label': 'GPE', 'original_name': 'βαρναβα αττικης'}]"
2024-08-12 20:04:17+00:00,1823088135779021306,Money Review,ΑΔΜΗΕ: Από τη φωτιά στη ΒΑ Αττική έχουν επηρεαστεί σημαντικά κυκλώματα υπερυψηλής τάσης #moneyreview https://t.co/Abmn4CRXhj,0,0,,,,ΑΔΜΗΕ: Από τη φωτιά στη ΒΑ Αττική έχουν επηρεαστεί σημαντικά κυκλώματα υπερυψηλής τάσης #moneyreview,αδμηε: απο τη φωτια στη βα αττικη εχουν επηρεαστει σημαντικα κυκλωματα υπερυψηλης τασης #moneyreview,αδμηε φωτια βα αττικος επηρεαζω σημαντικος κυκλωμα υπερυψηλος ταση moneyreview,0.363,1,0,0,"[{'name': 'βα αττικη', 'ner_label': 'LOC'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'LOC', 'original_name': 'βα αττικη'}]"
2024-08-12 20:05:05+00:00,1823088336954855650,Dnews,"Φωτιά στην Αττική: Δεν έχουμε μέτωπο, αλλά πολλές ενεργές εστίες σε Πεντέλη και Μαραθώνα #ΦΩΤΙΑ_ΤΩΡΑ #ΦΩΤΙΑ_ΑΤΤΙΚΗ https://t.co/i86gPQyr4Q",0,0,,,,"Φωτιά στην Αττική: Δεν έχουμε μέτωπο, αλλά πολλές ενεργές εστίες σε Πεντέλη και Μαραθώνα #ΦΩΤΙΑ_ΤΩΡΑ #ΦΩΤΙΑ_ΑΤΤΙΚΗ","φωτια στην αττικη: δεν εχουμε μετωπο, αλλα πολλες ενεργες εστιες σε πεντελη και μαραθωνα #φωτια_τωρα #φωτια_αττικη",φωτια αττικος μετωπο ενεργος εστια πεντελη μαραθωνας φωτια τωρα φωτια αττικη,0.985,1,1,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'πεντελη', 'ner_label': 'GPE'}, {'name': 'μαραθωνα', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 38.0505896, 'lon': 23.8614591, 'name': 'Πεντέλη', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.49026558458181707, 'ner_label': 'GPE', 'original_name': 'πεντελη'}, {'lat': 38.1498866, 'lon': 24.0141843, 'name': 'Ολυμπιακό Κωπηλατοδρόμιο Σχινιά Μαραθώνα', 'osm_class': 'landuse', 'osm_type': 'recreation_ground', 'importance': 0.0800602922102693, 'ner_label': 'GPE', 'original_name': 'μαραθωνα'}]"
2024-08-12 20:05:31+00:00,1823088446325596403,Vivian Efthimiopoulou 🎗️,"Πριν από μια ώρα η φωτιά στα Βριλήσσια οπως την έβλεπα από το παράθυρο μου ήταν έτσι, 👇αυτή τη φωτογραφία την ποσταρα και στο φμπ. Τώρα φλόγες δεν φαίνονται αλλά ψιλοφυσαει. Βέβαια εδώ που είμαι ΠΑΝΤΑ φυσάει. Ας ελπίσουμε ότι δεν θα αναζωπυρωθεί https://t.co/HZuPmAF63E",10,0,,,,"Πριν από μια ώρα η φωτιά στα Βριλήσσια οπως την έβλεπα από το παράθυρο μου ήταν έτσι, αυτή τη φωτογραφία την ποσταρα και στο φμπ. Τώρα φλόγες δεν φαίνονται αλλά ψιλοφυσαει. Βέβαια εδώ που είμαι ΠΑΝΤΑ φυσάει. Ας ελπίσουμε ότι δεν θα αναζωπυρωθεί","πριν απο μια ωρα η φωτια στα βριλησσια οπως την εβλεπα απο το παραθυρο μου ηταν ετσι, αυτη τη φωτογραφια την ποσταρα και στο φμπ. τωρα φλογες δεν φαινονται αλλα ψιλοφυσαει. βεβαια εδω που ειμαι παντα φυσαει. ας ελπισουμε οτι δεν θα αναζωπυρωθει",ωρα φωτια βριλησσιο οπως εβλεπα παραθυρο φωτογραφια ποσταρα φμπ φλογα φαινομαι ψιλοφυσαει παντα φυσαει ελπιζω αναζωπυρωθει,0.761,1,0,0,"[{'name': 'βριλησσια', 'ner_label': 'GPE'}]","[{'lat': 38.0399028, 'lon': 23.8389373, 'name': 'Βριλήσσια', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.14674994048981455, 'ner_label': 'GPE', 'original_name': 'βριλησσια'}]"
2024-08-12 20:05:32+00:00,1823088449819451745,Βαρβάρα,"Ξέσπασε σε υψόμετρο 1.600μ.. Καίει ξερά φύλλα κάτω στο έδαφος, και σπάνια τυλίγεται στις φλόγες κάποιο δέντρο. Δεν υπάρχει φόβος για να εισχωρήσουν φλόγες σε κάποιο χωριό, υπάρχουν αντιπυρικές ζώνες.  #πυρκαγιά #φωτια #Κικιλιας #Μητσοτακης #Ορβηλος",2,1,,,,"Ξέσπασε σε υψόμετρο 1.600μ... Καίει ξερά φύλλα κάτω στο έδαφος, και σπάνια τυλίγεται στις φλόγες κάποιο δέντρο. Δεν υπάρχει φόβος για να εισχωρήσουν φλόγες σε κάποιο χωριό, υπάρχουν αντιπυρικές ζώνες. #πυρκαγιά #φωτια #Κικιλιας #Μητσοτακης #Ορβηλος","ξεσπασε σε υψομετρο 1.600μ... καιει ξερα φυλλα κατω στο εδαφος, και σπανια τυλιγεται στις φλογες καποιο δεντρο. δεν υπαρχει φοβος για να εισχωρησουν φλογες σε καποιο χωριο, υπαρχουν αντιπυρικες ζωνες. #πυρκαγια #φωτια #κικιλιας #μητσοτακης #ορβηλος",ξεσπασε υψομετρο μ καιει ξερος φυλλο εδαφος σπανια τυλιγω φλογα δεντρο υπαρχω φοβος εισχωρηζω φλογα χωριο υπαρχω αντιπυρικος ζωνη πυρκαγια φωτια κικιλιας μητσοτακης ορβηλος,0.853,1,1,1,[],[]
